id,modo,categoria,nivel,tipo,quem,conteudo
EX-1-002,Casal,Exposição,1,Desafio,VOCÊ,Despa a parte de cima na frente do espelho enquanto seu/sua parceiro/a observa de longe.
EX-1-003,Casal,Exposição,1,Desafio,VOCÊ,Fique de cueca ou calcinha por 2 minutos enquanto o jogo continua — sem se cobrir.
EX-1-004,Casal,Exposição,1,Desafio,VOCÊ,"Tire uma peça de roupa de forma lenta e deliberada — sem pressa, sem olhar pra baixo."
EX-1-005,Casal,Exposição,1,Desafio,VOCÊ,Ande pelo cômodo só de roupa íntima por 30 segundos enquanto seu/sua parceiro/a te observa sentado/a.
EX-1-006,Casal,Exposição,1,Desafio,VOCÊ,Fique parado/a nu/nua da cintura pra cima por 30 segundos sem se cobrir com os braços.
EX-1-007,Casal,Exposição,1,Desafio,VOCÊ,Mostre a parte do corpo que você menos gosta — deixe seu/sua parceiro/a olhar por 15 segundos.
EX-1-008,Casal,Exposição,1,Desafio,VOCÊ,Tire toda a roupa de costas pra seu/sua parceiro/a e vire de frente devagar.
EX-1-009,Casal,Exposição,1,Desafio,VOCÊ,Sente na frente do/a seu/sua parceiro/a só de roupa íntima e fique assim por 1 minuto.
EX-1-010,Casal,Exposição,1,Desafio,VOCÊ,Faça um striptease de 30 segundos — pode manter a roupa íntima no fim.
EX-1-011,Casal,Exposição,1,Desafio,VOCÊ,Tire a roupa íntima por baixo da roupa sem tirar a roupa de fora — fique sem ela pelo resto da rodada.
EX-1-012,Casal,Exposição,1,Desafio,VOCÊ,Fique completamente nu/nua por 20 segundos com luz acesa — sem apagar.
EX-1-013,Casal,Exposição,1,Desafio,VOCÊ,Mostre a parte do corpo que você mais gosta e diga por que gosta dela.
EX-1-014,Casal,Exposição,1,Desafio,VOCÊ,Tire a blusa e o shorts ao mesmo tempo — fique de roupa íntima por 1 minuto.
EX-1-015,Casal,Exposição,1,Desafio,PARCEIRO/A,Seu/sua parceiro/a te observa em silêncio enquanto você se despe devagar — sem interferir.
EX-1-016,Casal,Exposição,1,Verdade,VOCÊ,Qual parte do seu corpo você menos gosta que seu/sua parceiro/a veja? Por quê?
EX-1-017,Casal,Exposição,1,Verdade,VOCÊ,Você se sente mais excitado/a quando está sendo observado/a ou quando está observando?
EX-1-018,Casal,Exposição,1,Verdade,VOCÊ,Qual parte do corpo do/a seu/sua parceiro/a você poderia olhar por horas?
EX-1-019,Casal,Exposição,1,Verdade,VOCÊ,Você já ficou constrangido/a pelo seu próprio corpo na frente do/a seu/sua parceiro/a? O que foi?
EX-1-020,Casal,Exposição,1,Verdade,VOCÊ,O que você sente quando seu/sua parceiro/a te olha com desejo explícito?
EX-1-021,Casal,Exposição,1,Verdade,VOCÊ,Você prefere se despir com luz acesa ou apagada? Isso mudou desde o começo do relacionamento?
EX-1-022,Casal,Exposição,1,Verdade,VOCÊ,Qual parte do corpo do/a seu/sua parceiro/a você mais gosta de ver sem roupa?
EX-1-023,Casal,Exposição,1,Verdade,VOCÊ,O que você acha que seu/sua parceiro/a pensa quando te vê nu/nua — e o que você queria que pensasse?
EX-1-024,Casal,Exposição,1,Verdade,VOCÊ,Você já quis que seu/sua parceiro/a te olhasse mais durante o sexo mas não pediu?
EX-1-025,Casal,Exposição,1,Verdade,PARCEIRO/A,O que você acha que seu/sua parceiro/a sente quando você o/a olha com desejo?
EX-1-026,Casal,Exposição,1,Verdade,PARCEIRO/A,Qual parte do corpo do/a seu/sua parceiro/a você nunca comentou mas acha incrível?
EX-1-027,Casal,Exposição,1,Verdade,AMBOS,"Cada um aponta a parte do corpo favorita do outro — ao mesmo tempo, sem combinar."
EX-1-028,Casal,Exposição,1,Verdade,AMBOS,Cada um fala o que sente quando está sendo observado/a pelo outro sem roupa.
EX-1-029,Casal,Exposição,1,Verdade,AMBOS,Cada um revela qual parte do próprio corpo tem mais insegurança — ao mesmo tempo.
EX-1-030,Casal,Exposição,1,Verdade,AMBOS,Cada um diz qual parte do corpo do outro quer ver mais durante o sexo.
EX-2-001,Casal,Exposição,2,Desafio,PARCEIRO/A,"Seu/sua parceiro/a te diz qual peça tirar, quando tirar e como tirar — você obedece."
EX-2-002,Casal,Exposição,2,Desafio,VOCÊ,Fique completamente nu/nua na posição que seu/sua parceiro/a escolher por 1 minuto.
EX-2-003,Casal,Exposição,2,Desafio,VOCÊ,Ande nu/nua pela casa por 1 minuto enquanto seu/sua parceiro/a te observa de onde estiver.
EX-2-004,Casal,Exposição,2,Desafio,PARCEIRO/A,Seu/sua parceiro/a te examina o corpo todo com calma — você fica parado/a por 1 minuto sem se cobrir.
EX-2-005,Casal,Exposição,2,Desafio,VOCÊ,Fique nu/nua de frente pro espelho com seu/sua parceiro/a atrás de você olhando por 30 segundos.
EX-2-006,Casal,Exposição,2,Desafio,VOCÊ,Sente nu/nua com as pernas abertas por 20 segundos enquanto seu/sua parceiro/a te observa.
EX-2-007,Casal,Exposição,2,Desafio,PARCEIRO/A,Seu/sua parceiro/a escolhe uma posição específica pra você ficar nu/nua — você fica nela por 30 segundos.
EX-2-008,Casal,Exposição,2,Desafio,VOCÊ,Masturbe-se por 20 segundos enquanto seu/sua parceiro/a observa — sem esconder nada.
EX-2-009,Casal,Exposição,2,Desafio,VOCÊ,Fique nu/nua de costas e de frente por 20 segundos cada — sem se cobrir nos dois.
EX-2-010,Casal,Exposição,2,Desafio,PARCEIRO/A,Seu/sua parceiro/a despe você — cada peça no ritmo que ele/ela quiser.
EX-2-011,Casal,Exposição,2,Desafio,VOCÊ,Fique nu/nua em pé no centro do cômodo por 1 minuto enquanto seu/sua parceiro/a te olha.
EX-2-012,Casal,Exposição,2,Desafio,VOCÊ,Mostre cada parte do corpo que seu/sua parceiro/a pedir — ele/ela pede três partes.
EX-2-013,Casal,Exposição,2,Desafio,VOCÊ,Toque no seu próprio corpo de forma sensual por 30 segundos enquanto seu/sua parceiro/a assiste.
EX-2-014,Casal,Exposição,2,Desafio,PARCEIRO/A,"Seu/sua parceiro/a te diz onde olhar, onde não olhar e como ficar — você obedece por 1 minuto."
EX-2-015,Casal,Exposição,2,Desafio,AMBOS,"Os dois ficam nus/nuas e se olham em silêncio por 1 minuto — sem tocar, sem falar."
EX-2-016,Casal,Exposição,2,Verdade,VOCÊ,O que você sentiria se seu/sua parceiro/a te pedisse pra ficar nu/nua numa posição específica?
EX-2-017,Casal,Exposição,2,Verdade,VOCÊ,Você já quis que seu/sua parceiro/a te olhasse mais explicitamente mas não pediu?
EX-2-018,Casal,Exposição,2,Verdade,VOCÊ,Qual é a situação de exposição que te excitaria mas que você nunca propôs?
EX-2-019,Casal,Exposição,2,Verdade,VOCÊ,O que você acha mais excitante — ser observado/a em silêncio ou ouvir o que seu/sua parceiro/a está pensando?
EX-2-020,Casal,Exposição,2,Verdade,VOCÊ,Você conseguiria se masturbar na frente do/a seu/sua parceiro/a sem constrangimento?
EX-2-021,Casal,Exposição,2,Verdade,VOCÊ,Qual é a instrução que você gostaria que seu/sua parceiro/a te desse sobre como se mostrar?
EX-2-022,Casal,Exposição,2,Verdade,VOCÊ,O que você sente quando está completamente nu/nua e seu/sua parceiro/a ainda está vestido/a?
EX-2-023,Casal,Exposição,2,Verdade,VOCÊ,Você já sentiu tesão de se expor pra seu/sua parceiro/a de um jeito que nunca tinha feito?
EX-2-024,Casal,Exposição,2,Verdade,VOCÊ,O que você mais gostaria de ouvir do/a seu/sua parceiro/a enquanto te olha nu/nua?
EX-2-025,Casal,Exposição,2,Verdade,PARCEIRO/A,O que você diria pro/a seu/sua parceiro/a enquanto o/a observa nu/nua numa posição específica?
EX-2-026,Casal,Exposição,2,Verdade,PARCEIRO/A,Qual posição você pediria pro/a seu/sua parceiro/a ficar enquanto o/a observa? Por quê essa?
EX-2-027,Casal,Exposição,2,Verdade,AMBOS,Cada um fala o que sentiria se o outro pedisse pra se masturbar enquanto observa — ao mesmo tempo.
EX-2-028,Casal,Exposição,2,Verdade,AMBOS,Cada um descreve como quer que o outro fique nu/nua agora — ao mesmo tempo.
EX-2-029,Casal,Exposição,2,Verdade,AMBOS,Cada um fala o que mais gosta de ver no corpo do outro quando estão nus/nuas juntos.
EX-2-030,Casal,Exposição,2,Verdade,AMBOS,Cada um revela a situação de exposição que mais gostaria de experimentar com o outro.
EX-3-001,Casal,Exposição,3,Desafio,PARCEIRO/A,"Seu/sua parceiro/a dita cada detalhe — posição, onde olhar, o que fazer — você obedece por 3 minutos nu/nua."
EX-3-002,Casal,Exposição,3,Desafio,VOCÊ,Fique nu/nua na posição mais vulnerável que conseguir e fique assim por 1 minuto.
EX-3-003,Casal,Exposição,3,Desafio,PARCEIRO/A,Seu/sua parceiro/a te examina o corpo todo com as mãos enquanto você fica completamente parado/a.
EX-3-004,Casal,Exposição,3,Desafio,VOCÊ,Masturbe-se na frente do/a seu/sua parceiro/a por 1 minuto sem parar — sem se cobrir.
EX-3-005,Casal,Exposição,3,Desafio,PARCEIRO/A,"Seu/sua parceiro/a pede cinco posições diferentes — você muda a cada comando, sem questionar."
EX-3-006,Casal,Exposição,3,Desafio,VOCÊ,Fique nu/nua de joelhos na frente do/a seu/sua parceiro/a sentado/a por 1 minuto.
EX-3-007,Casal,Exposição,3,Desafio,PARCEIRO/A,Seu/sua parceiro/a despe você completamente e arruma você na posição que quiser — você não interfere.
EX-3-008,Casal,Exposição,3,Desafio,VOCÊ,Fique nu/nua e toque em cada parte do próprio corpo que seu/sua parceiro/a pedir — sem hesitar.
EX-3-009,Casal,Exposição,3,Desafio,PARCEIRO/A,"Seu/sua parceiro/a escolhe como você vai ficar, o que vai fazer e por quanto tempo — você executa."
EX-3-010,Casal,Exposição,3,Desafio,AMBOS,Os dois ficam nus/nuas e cada um descreve em voz alta o que está vendo no corpo do outro — por 1 minuto.
EX-3-011,Casal,Exposição,3,Desafio,VOCÊ,"Masturbe-se enquanto descreve em voz alta o que está sentindo — 1 minuto, sem parar nenhum dos dois."
EX-3-012,Casal,Exposição,3,Desafio,PARCEIRO/A,Seu/sua parceiro/a te fotografa mentalmente — descreve em voz alta cada detalhe enquanto você fica parado/a.
EX-3-013,Casal,Exposição,3,Desafio,VOCÊ,Fique nu/nua e ande devagar pelo cômodo enquanto seu/sua parceiro/a te diz o que observa.
EX-3-014,Casal,Exposição,3,Desafio,PARCEIRO/A,Seu/sua parceiro/a te diz como tocar no próprio corpo — você segue cada instrução por 1 minuto.
EX-3-015,Casal,Exposição,3,Desafio,AMBOS,Os dois ficam nus/nuas e cada um faz o que quiser com o próprio corpo enquanto o outro observa.
EX-3-016,Casal,Exposição,3,Verdade,VOCÊ,O que você sentiria se seu/sua parceiro/a tivesse controle total sobre como você se expõe?
EX-3-017,Casal,Exposição,3,Verdade,VOCÊ,Qual é a situação de exposição mais extrema que você toparia com seu/sua parceiro/a?
EX-3-018,Casal,Exposição,3,Verdade,VOCÊ,"O que a ideia de se masturbar na frente do/a seu/sua parceiro/a provoca em você — excitação, vergonha, os dois?"
EX-3-019,Casal,Exposição,3,Verdade,VOCÊ,Qual é o limite de exposição que você nunca cruzaria mesmo com seu/sua parceiro/a?
EX-3-020,Casal,Exposição,3,Verdade,VOCÊ,O que você acha que descobriria sobre si mesmo/a se deixasse seu/sua parceiro/a ter controle total sobre sua exposição?
EX-3-021,Casal,Exposição,3,Verdade,VOCÊ,Você já quis se masturbar na frente do/a seu/sua parceiro/a mas não teve coragem? O que te freou?
EX-3-022,Casal,Exposição,3,Verdade,VOCÊ,O que é mais excitante — ver seu/sua parceiro/a nu/nua se masturbando ou ser visto/a fazendo isso?
EX-3-023,Casal,Exposição,3,Verdade,VOCÊ,Qual instrução do/a seu/sua parceiro/a sobre como se expor te deixaria mais excitado/a?
EX-3-024,Casal,Exposição,3,Verdade,VOCÊ,"Se seu/sua parceiro/a tivesse controle total sobre sua exposição, o que você acha que ele/ela pediria?"
EX-3-025,Casal,Exposição,3,Verdade,PARCEIRO/A,O que você faria se tivesse controle total sobre como seu/sua parceiro/a se expõe agora?
EX-3-026,Casal,Exposição,3,Verdade,PARCEIRO/A,O que você diria em voz alta enquanto observa seu/sua parceiro/a se masturbando?
EX-3-027,Casal,Exposição,3,Verdade,AMBOS,Cada um revela o que faria com controle total sobre a exposição do outro — ao mesmo tempo.
EX-3-028,Casal,Exposição,3,Verdade,AMBOS,"Cada um diz o que sentiria se o outro se masturbasse na frente — ao mesmo tempo, sem filtro."
EX-3-029,Casal,Exposição,3,Verdade,AMBOS,Cada um descreve a situação de exposição mais extrema que toparia — ao mesmo tempo.
EX-3-030,Casal,Exposição,3,Verdade,AMBOS,Cada um fala o que observaria no corpo do outro com controle total por 3 minutos.
SE-1-001,Casal,Sensorial,1,Desafio,VOCÊ,Vende os olhos do/a seu/sua parceiro/a e toque em três partes do corpo — ele/ela adivinha onde.
SE-1-002,Casal,Sensorial,1,Desafio,PARCEIRO/A,"Seu/sua parceiro/a toca em você vendado/a — você só sente, sem ver."
SE-1-003,Casal,Sensorial,1,Desafio,AMBOS,Fiquem em silêncio total por 1 minuto enquanto se tocam — nenhum som permitido.
SE-1-004,Casal,Sensorial,1,Desafio,VOCÊ,Passe um cubo de gelo pelo pescoço do/a seu/sua parceiro/a devagar.
SE-1-005,Casal,Sensorial,1,Desafio,VOCÊ,Sopre suavemente pelo pescoço e orelha do/a seu/sua parceiro/a por 20 segundos.
SE-1-006,Casal,Sensorial,1,Desafio,PARCEIRO/A,Seu/sua parceiro/a venda seus olhos — você fica assim por 1 minuto sem saber o que vem.
SE-1-007,Casal,Sensorial,1,Desafio,VOCÊ,Toque em seu/sua parceiro/a usando só as pontas dos dedos — sem usar a palma — por 30 segundos.
SE-1-008,Casal,Sensorial,1,Desafio,VOCÊ,Passe um objeto macio pelo corpo do/a seu/sua parceiro/a por 20 segundos — ele/ela adivinha o que é.
SE-1-009,Casal,Sensorial,1,Desafio,AMBOS,Fiquem de olhos fechados e se toquem por 1 minuto — sem abrir os olhos nenhum dos dois.
SE-1-010,Casal,Sensorial,1,Desafio,VOCÊ,Sopre ar quente no pescoço do/a seu/sua parceiro/a por 15 segundos sem tocar.
SE-1-011,Casal,Sensorial,1,Desafio,VOCÊ,Passe gelo pelo pulso e pelo braço do/a seu/sua parceiro/a devagar.
SE-1-012,Casal,Sensorial,1,Desafio,PARCEIRO/A,Seu/sua parceiro/a te toca de um jeito completamente diferente do normal — você só sente.
SE-1-013,Casal,Sensorial,1,Desafio,VOCÊ,Use o cabelo pra tocar no rosto e pescoço do/a seu/sua parceiro/a por 20 segundos.
SE-1-014,Casal,Sensorial,1,Desafio,VOCÊ,Faça massagem leve nas costas do/a seu/sua parceiro/a só com as pontas dos dedos por 30 segundos.
SE-1-015,Casal,Sensorial,1,Desafio,AMBOS,Um venda o outro — quem fica vendado/a é decidido agora — e toca onde quiser por 30 segundos.
SE-1-016,Casal,Sensorial,1,Verdade,VOCÊ,"Qual dos seus sentidos é mais importante durante o sexo — tato, visão, audição ou olfato?"
SE-1-017,Casal,Sensorial,1,Verdade,VOCÊ,"Você já ficou mais excitado/a por causa de um som, cheiro ou textura do que pelo toque em si?"
SE-1-018,Casal,Sensorial,1,Verdade,VOCÊ,O que acontece no seu corpo quando você está vendado/a e não sabe o que vem?
SE-1-019,Casal,Sensorial,1,Verdade,VOCÊ,Você prefere ser quem venda ou quem é vendado/a? O que cada papel provoca em você?
SE-1-020,Casal,Sensorial,1,Verdade,VOCÊ,Qual textura ou temperatura te excita mais durante um toque?
SE-1-021,Casal,Sensorial,1,Verdade,VOCÊ,O silêncio total durante o sexo te excita ou te incomoda? Por quê?
SE-1-022,Casal,Sensorial,1,Verdade,VOCÊ,Qual é o objeto mais inusitado que você já usou ou pensou em usar pra estimulação sensorial?
SE-1-023,Casal,Sensorial,1,Verdade,VOCÊ,O que você acha que seu/sua parceiro/a sente quando você toca nele/ela de olhos fechados?
SE-1-024,Casal,Sensorial,1,Verdade,VOCÊ,Você já ficou excitado/a só pelo cheiro do/a seu/sua parceiro/a? Em que situação?
SE-1-025,Casal,Sensorial,1,Verdade,PARCEIRO/A,O que você acha que seu/sua parceiro/a sente quando está vendado/a e não sabe o que vem?
SE-1-026,Casal,Sensorial,1,Verdade,PARCEIRO/A,Qual sentido você acha que é mais importante pro/a seu/sua parceiro/a durante o sexo?
SE-1-027,Casal,Sensorial,1,Verdade,AMBOS,Cada um diz qual sentido mais usa durante o sexo — ao mesmo tempo.
SE-1-028,Casal,Sensorial,1,Verdade,AMBOS,Cada um fala o que sente quando está vendado/a — ao mesmo tempo.
SE-1-029,Casal,Sensorial,1,Verdade,AMBOS,Cada um revela o toque mais inusitado que já recebeu e gostou.
SE-1-030,Casal,Sensorial,1,Verdade,AMBOS,"Cada um descreve o ambiente sensorial perfeito pro sexo — luz, som, cheiro, temperatura."
SE-2-001,Casal,Sensorial,2,Desafio,VOCÊ,"Passe gelo pelo corpo do/a seu/sua parceiro/a da nuca até a barriga — devagar, sem parar."
SE-2-002,Casal,Sensorial,2,Desafio,PARCEIRO/A,Seu/sua parceiro/a usa gelo em você por 1 minuto — você fica vendado/a e não sabe onde vem.
SE-2-003,Casal,Sensorial,2,Desafio,VOCÊ,Faça massagem sensual nas costas do/a seu/sua parceiro/a com óleo por 2 minutos.
SE-2-004,Casal,Sensorial,2,Desafio,PARCEIRO/A,Seu/sua parceiro/a te massageia com as mãos aquecidas por 2 minutos — você de olhos fechados.
SE-2-005,Casal,Sensorial,2,Desafio,VOCÊ,Passe gelo pela parte interna da coxa do/a seu/sua parceiro/a devagar.
SE-2-006,Casal,Sensorial,2,Desafio,PARCEIRO/A,Seu/sua parceiro/a alterna gelo e calor do hálito no seu pescoço por 1 minuto — você vendado/a.
SE-2-007,Casal,Sensorial,2,Desafio,VOCÊ,Faça massagem sensual no couro cabeludo do/a seu/sua parceiro/a por 1 minuto.
SE-2-008,Casal,Sensorial,2,Desafio,VOCÊ,Use uma pena ou objeto macio para percorrer o corpo do/a seu/sua parceiro/a por 1 minuto.
SE-2-009,Casal,Sensorial,2,Desafio,PARCEIRO/A,Seu/sua parceiro/a te toca vendado/a com três texturas diferentes — você adivinha o que é.
SE-2-010,Casal,Sensorial,2,Desafio,VOCÊ,Passe gelo pela barriga do/a seu/sua parceiro/a enquanto sopra ar quente no pescoço.
SE-2-011,Casal,Sensorial,2,Desafio,VOCÊ,Faça massagem nas mãos e nos pés do/a seu/sua parceiro/a com pressão intencional por 2 minutos.
SE-2-012,Casal,Sensorial,2,Desafio,PARCEIRO/A,Seu/sua parceiro/a usa os dentes e a língua alternando pelo seu corpo por 1 minuto — você vendado/a.
SE-2-013,Casal,Sensorial,2,Desafio,VOCÊ,Passe gelo pelas costas do/a seu/sua parceiro/a enquanto ele/ela fica de olhos fechados.
SE-2-014,Casal,Sensorial,2,Desafio,VOCÊ,Faça massagem sensual nos ombros e pescoço do/a seu/sua parceiro/a por 2 minutos com pressão.
SE-2-015,Casal,Sensorial,2,Desafio,AMBOS,Um massageia o outro de olhos fechados ao mesmo tempo — 2 minutos cada lado do corpo.
SE-2-016,Casal,Sensorial,2,Verdade,VOCÊ,O que gelo ou calor fazem no seu corpo que toque normal não faz?
SE-2-017,Casal,Sensorial,2,Verdade,VOCÊ,Você já experimentou algo sensorial durante o sexo que te surpreendeu completamente?
SE-2-018,Casal,Sensorial,2,Verdade,VOCÊ,Qual parte do corpo é mais sensível quando você não consegue ver o que vem?
SE-2-019,Casal,Sensorial,2,Verdade,VOCÊ,O que acontece com sua excitação quando você perde o controle de um sentido? Aumenta ou diminui?
SE-2-020,Casal,Sensorial,2,Verdade,VOCÊ,Qual objeto você gostaria que seu/sua parceiro/a usasse em você que nunca propôs?
SE-2-021,Casal,Sensorial,2,Verdade,VOCÊ,O que massagem sensual faz por você que toque durante o sexo não faz?
SE-2-022,Casal,Sensorial,2,Verdade,VOCÊ,Você prefere sentir calor ou frio durante a estimulação? Em que parte do corpo?
SE-2-023,Casal,Sensorial,2,Verdade,VOCÊ,Qual textura você gostaria que seu/sua parceiro/a explorasse no seu corpo?
